SUBJECT_RACE,REASON_FOR_FORCE,OFFICER_RACE
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Maintaining Control,UNDEFINED
White,Maintaining Control,UNDEFINED
White,Maintaining Control,UNDEFINED
White,Maintaining Control,UNDEFINED
White,Maintaining Control,UNDEFINED
White,Maintaining Control,UNDEFINED
White,Maintaining Control,UNDEFINED
White,Maintaining Control,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Assaulting Officer(s),UNDEFINED
White,Maintaining Control,UNDEFINED
White,Maintaining Control,UNDEFINED
White,Maintaining Control,UNDEFINED
White,Maintaining Control,UNDEFINED
White,Maintaining Control,UNDEFINED
White,Maintaining Control,UNDEFINED
White,Maintaining Control,UNDEFINED
White,Maintaining Control,UNDEFINED
White,Maintaining Control,UNDEFINED
White,Maintaining Control,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Other / Non-Compliant,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
White,Resisting Arrest,UNDEFINED
