SUBJECT_RACE,REASON_FOR_FORCE,OFFICER_RACE
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Other / Non-Compliant,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
White,Resisting Arrest,White
